Run Number,Solver,Energie,Params,Method,Qubo,Want Result,Result,Correct,Solve Time
46,SA,[-0.010130381820307122],"{'beta_range': None, 'num_reads': None, 'num_sweeps': 1000, 'beta_schedule_type': 'geometric', 'initial_states_generator': 'random', 'n_init_samples': 1, 'timeout': 5}",AEB,[ 3.99507512  4.         -4.         -2.         -2.          2.        ],"[1, 0, 0, 1, 1, 0]","[1, 0, 0, 1, 1, 0]",True,total=0.005153656005859375 overhead=None qpu=None
47,SA,[-0.010800084009375155],"{'beta_range': None, 'num_reads': None, 'num_sweeps': 1000, 'beta_schedule_type': 'geometric', 'initial_states_generator': 'random', 'n_init_samples': 1, 'timeout': 5}",AEB,[ 3.99453148  4.         -4.         -2.         -2.          2.        ],"[1, 0, 0, 1, 1, 0]","[1, 0, 0, 1, 1, 0]",True,total=0.005169391632080078 overhead=None qpu=None
48,SA,[-0.01124740551373904],"{'beta_range': None, 'num_reads': None, 'num_sweeps': 1000, 'beta_schedule_type': 'geometric', 'initial_states_generator': 'random', 'n_init_samples': 1, 'timeout': 5}",AEB,[ 3.99385041  4.         -4.         -2.         -2.          2.        ],"[1, 0, 0, 1, 1, 0]","[1, 0, 0, 1, 1, 0]",True,total=0.006006479263305664 overhead=None qpu=None
49,SA,[-0.010983370633088185],"{'beta_range': None, 'num_reads': None, 'num_sweeps': 1000, 'beta_schedule_type': 'geometric', 'initial_states_generator': 'random', 'n_init_samples': 1, 'timeout': 5}",AEB,[ 3.99406506  4.         -4.         -2.         -2.          2.        ],"[1, 0, 0, 1, 1, 0]","[1, 0, 0, 1, 1, 0]",True,total=0.00561976432800293 overhead=None qpu=None
50,SA,[-0.011610739219875654],"{'beta_range': None, 'num_reads': None, 'num_sweeps': 1000, 'beta_schedule_type': 'geometric', 'initial_states_generator': 'random', 'n_init_samples': 1, 'timeout': 5}",AEB,"[ 3.99615311  4.          4.         -4.         -2.         -2.
 -2.          2.         -0.         -2.          2.         -0.        ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.005844593048095703 overhead=None qpu=None
51,SA,[-0.010698164900851737],"{'beta_range': None, 'num_reads': None, 'num_sweeps': 1000, 'beta_schedule_type': 'geometric', 'initial_states_generator': 'random', 'n_init_samples': 1, 'timeout': 5}",AEB,"[ 3.99565857  4.          4.         -4.         -2.         -2.
 -2.          2.         -0.         -2.          2.         -0.        ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.006090641021728516 overhead=None qpu=None
52,SA,[-0.011571928882052163],"{'beta_range': None, 'num_reads': None, 'num_sweeps': 1000, 'beta_schedule_type': 'geometric', 'initial_states_generator': 'random', 'n_init_samples': 1, 'timeout': 5}",AEB,"[ 3.99615948  4.          4.         -4.         -2.         -2.
 -2.          2.         -0.         -2.          2.         -0.        ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.005770206451416016 overhead=None qpu=None
53,SA,[-0.010535043837663238],"{'beta_range': None, 'num_reads': None, 'num_sweeps': 1000, 'beta_schedule_type': 'geometric', 'initial_states_generator': 'random', 'n_init_samples': 1, 'timeout': 5}",AEB,"[ 3.99617138  4.          4.         -4.         -2.         -2.
 -2.          2.         -0.         -2.          2.         -0.        ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.0064449310302734375 overhead=None qpu=None
54,SA,[-0.011308376999494385],"{'beta_range': None, 'num_reads': None, 'num_sweeps': 1000, 'beta_schedule_type': 'geometric', 'initial_states_generator': 'random', 'n_init_samples': 1, 'timeout': 5}",AEB,"[ 3.99543661  4.          4.         -4.         -2.         -2.
 -2.          2.         -0.         -2.          2.         -0.        ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.006104230880737305 overhead=None qpu=None
55,SA,[-0.011068245035140478],"{'beta_range': None, 'num_reads': None, 'num_sweeps': 1000, 'beta_schedule_type': 'geometric', 'initial_states_generator': 'random', 'n_init_samples': 1, 'timeout': 5}",AEB,"[ 3.99682187  4.          4.         -4.         -2.         -2.
 -2.          2.         -0.         -2.          2.         -0.        ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.005934953689575195 overhead=None qpu=None
